file_uuid,submitter_id,sample_id,sample_type,experimental_strategy
36a21b3b-72cc-4888-bfe7-814276b51019,TCGA-QG-A5YX-01A,346253c0-8e8b-459b-a6d5-03da9586578f,Primary Tumor,RNA-Seq
36438e8f-36c1-491e-bd1c-069e6878f5f9,TCGA-A6-6654-01A,47bf3623-a304-48a1-8651-71b6ed41d886,Primary Tumor,RNA-Seq
53b01082-93cb-4675-8885-49f849aafcb1,TCGA-F4-6570-01A,22b0fa6d-cad9-4937-b1f6-387fc7a6614d,Primary Tumor,RNA-Seq
88d7297b-199c-4c9d-8c2c-20af8e3e9bba,TCGA-CK-4952-01A,88b3045c-bb2e-4ad6-adbb-b52fabb7b917,Primary Tumor,RNA-Seq
57dcc262-36ad-4a0a-9482-f6fd6f8b0f0f,TCGA-A6-6138-01A,4410c7ed-286b-4452-bf3e-782673177b97,Primary Tumor,RNA-Seq
d31a05a4-d54a-46ca-a287-d0650406ed5d,TCGA-CM-6170-01A,8ec9edae-7252-46c0-ada6-0d7998677aca,Primary Tumor,RNA-Seq
ee497fc7-cdb7-410e-870a-8ff906320e10,TCGA-CM-5349-01A,59a3ebb6-0bc0-4790-99bf-3caf74cb5c6e,Primary Tumor,RNA-Seq
0e6a29bf-9879-46dc-88e8-62e05b8f8167,TCGA-DM-A28H-01A,9493c0b9-d2b3-4163-8a4e-ac9deb127045,Primary Tumor,RNA-Seq
b828e0ea-baee-475a-8d31-005c06ffc952,TCGA-A6-5665-11A,5f481013-8a19-4a85-9426-874f21cf2bf8,Solid Tissue Normal,RNA-Seq
9c093914-e2e4-4672-911e-552c1d19ae8f,TCGA-A6-5665-01B,f4337307-e3c2-46f5-aa59-e77e6e64d734,Primary Tumor,RNA-Seq
b2e766dd-7a39-4f6f-8861-398a2148ce7c,TCGA-CM-4751-01A,a08a26d6-153c-4e79-a4cc-dbbe1620dc8f,Primary Tumor,RNA-Seq
b88ca096-13d2-48c8-aa91-b4d9a91d4b9b,TCGA-AA-3655-01A,41192387-8da9-4bd2-be0f-f74157e7bab9,Primary Tumor,RNA-Seq
61822317-92b1-4e72-aaa9-40515d3dd413,TCGA-G4-6317-02A,45c8544c-ec60-447e-91ee-62e41e72a82f,Recurrent Tumor,RNA-Seq
6efef3b8-545b-4752-b55e-444a83fd4fea,TCGA-AD-6899-01A,73f2fc25-c775-4567-8ca1-5732aa0dd156,Primary Tumor,RNA-Seq
53414642-1733-4871-aa0f-6f6b4c1c77f4,TCGA-AZ-4323-01A,1cd9614d-c2eb-4146-a4ff-adefcdad7315,Primary Tumor,RNA-Seq
b9df02b4-7aaa-4158-96b2-b0ae0d1f59ca,TCGA-A6-3810-01B,996d2576-2f47-42b3-84dd-80448843abd6,Primary Tumor,RNA-Seq
95a28b77-219b-47fa-abf2-4b57b6df66d7,TCGA-D5-6537-01A,849016dc-fea2-4d92-9bee-24f41fa625e0,Primary Tumor,RNA-Seq
6a94336f-1bc1-4802-891e-fd0566242867,TCGA-DM-A1D7-01A,18364fcc-5f9c-4e3f-8a9e-56ed18ac893e,Primary Tumor,RNA-Seq
959d1afe-1bf7-4e7f-9a8e-3822c7ff73c1,TCGA-CK-4947-01B,353ef4f3-1c2e-4f6c-a6c9-2e4404c62efe,Primary Tumor,RNA-Seq
8db18318-ef7a-49eb-bd74-8fea80ff8813,TCGA-G4-6626-01A,2913b2f9-5f05-4e40-a1e7-7d5f1e17d6ab,Primary Tumor,RNA-Seq
a84a1242-d009-4b35-bace-9d8e713338d6,TCGA-D5-6923-01A,617f14fe-153c-4ddc-b280-600c1fa08ad5,Primary Tumor,RNA-Seq
a3005417-6edb-4060-9b5f-55dbaaab3a26,TCGA-D5-6540-01A,201b6b48-418f-48a3-a568-6e851f85c25e,Primary Tumor,RNA-Seq
7a71b7a8-7dd0-44f4-816a-b2d1925c347a,TCGA-A6-A566-01A,615fdee9-637e-45c6-8909-36b9201a8eb7,Primary Tumor,RNA-Seq
4a848ba9-297a-4a02-9caa-64bf339e1501,TCGA-CM-6171-01A,0b30934d-0c35-41a1-8a1c-8c5f6a9774d9,Primary Tumor,RNA-Seq
8fae252b-4bfd-4e50-aa42-a3674b379cdf,TCGA-CA-5254-01A,7a775f5c-32e5-4d88-b647-e1326ab369fd,Primary Tumor,RNA-Seq
7a1efbd4-b75c-4ce4-8b09-27b1418645f0,TCGA-A6-5660-01A,1bc0790d-1383-43a2-920a-ae5c7205e518,Primary Tumor,RNA-Seq
33b17681-6a22-4387-ad90-265348b7b497,TCGA-F4-6704-01A,b35229f7-d11e-4357-ab86-53e9a5867f55,Primary Tumor,RNA-Seq
4c70c94a-2459-4732-935c-966f09eafe56,TCGA-D5-6536-01A,258dd9ce-a865-44d8-a665-f52f3cd368c1,Primary Tumor,RNA-Seq
f21d45ab-873e-4d14-a448-c2f70304b67f,TCGA-A6-2684-01A,73b6994e-c9bf-41a8-a455-17d7be309a9f,Primary Tumor,RNA-Seq
cbe63bd5-111d-4231-9aee-d450fa47899b,TCGA-CM-6166-01A,0c749ae7-1564-4ade-847f-376d21d1753b,Primary Tumor,RNA-Seq
4f3e3d33-7f56-4a76-b087-ce515f7ce669,TCGA-F4-6855-01A,a04e922f-f436-45ae-ad28-5cdf9d351c3a,Primary Tumor,RNA-Seq
a04baf3d-536e-4cd1-85cd-d51328e7eb5c,TCGA-CM-6168-01A,ff1f5513-8463-4b1e-b254-72d9e0863d35,Primary Tumor,RNA-Seq
c8d546d7-c463-48ca-8566-00ddd96429e4,TCGA-AZ-6606-01A,25d55cf4-625f-485f-85aa-87adb72e685b,Primary Tumor,RNA-Seq
8d486198-3670-4198-a1a3-02e3b461cf7f,TCGA-QG-A5Z2-01A,3d753b5b-8e33-4307-9321-e4ad4821f3bf,Primary Tumor,RNA-Seq
02f94913-1232-4bc8-8dc2-edec8b9dc628,TCGA-CK-5913-01A,afc23299-5975-4ed8-b9f1-7b8fef14384b,Primary Tumor,RNA-Seq
a8109c74-87ef-47af-a70d-b8a5931ba23f,TCGA-G4-6309-01A,019736e0-3672-4aa7-a00d-891bdd1f7f5c,Primary Tumor,RNA-Seq
0bf663e3-ecc6-4ba8-a2f2-24e113cef09a,TCGA-QG-A5YV-01A,69ef3e70-5d7a-4e30-abde-0f9f76ea3141,Primary Tumor,RNA-Seq
e01751f5-539b-49c2-9afb-9a97cbf5d445,TCGA-DM-A28F-01A,418736a4-00d2-406b-a625-0d15726713ca,Primary Tumor,RNA-Seq
0a93d57c-bf42-456b-9221-ff59656fea05,TCGA-G4-6323-01A,b09f0a46-e2bb-49e7-b1a6-5d684cf9a47d,Primary Tumor,RNA-Seq
93d1c7c2-1654-47a3-93ce-87eadaae6413,TCGA-CM-6161-01A,e312aa23-66f6-48b0-90ab-d5e9672dc654,Primary Tumor,RNA-Seq
b33b7e9b-ae2c-4004-a121-e2275d37bf78,TCGA-DM-A288-01A,73e8948f-809c-4fb4-8174-caaa7f202f76,Primary Tumor,RNA-Seq
c7730706-448a-4d62-8028-5ac455a57b88,TCGA-AY-6386-01A,87ffeaea-93d7-4c88-85b9-b1b29b7f8e1d,Primary Tumor,RNA-Seq
cc0925e3-2fc7-48a1-aa99-25e8de0757a2,TCGA-CK-5916-01A,a0d03ed1-358a-45ce-a26a-f16d6ffa6050,Primary Tumor,RNA-Seq
56528a90-9101-4bfc-8bc1-25200e639b55,TCGA-D5-5540-01A,65eb6269-3250-49d1-89e3-bbee5519bd45,Primary Tumor,RNA-Seq
40df3bad-503b-4f22-aa3d-f5281d565a99,TCGA-CK-5914-01A,b907ab67-7a44-42a0-a79a-beb625303104,Primary Tumor,RNA-Seq
18f313b7-41c3-43f8-8cd2-faef2eba1278,TCGA-F4-6808-01A,582f2b5d-ed8e-4f78-b116-76ec00bee2d4,Primary Tumor,RNA-Seq
afc66ff0-0bda-48dc-8bc5-572e22753ac8,TCGA-AM-5821-01A,16619d78-3748-466d-a194-ea21fd8fb54c,Primary Tumor,RNA-Seq
933a2fca-b107-4168-b3ae-19e31eec21d5,TCGA-5M-AAT5-01A,1a552953-755f-430b-8556-a06cc82753d3,Primary Tumor,RNA-Seq
68492609-f65f-4a4a-8611-22a8248d3458,TCGA-CM-5864-01A,a81e2e72-e4ef-4a72-8338-3e234fe412ff,Primary Tumor,RNA-Seq
e325da3b-764a-46ac-9f66-adcacd30215d,TCGA-D5-6931-01A,9cfcf069-f971-476c-9084-4d62a75cb3a7,Primary Tumor,RNA-Seq
192a2cca-6b73-4b89-b551-abeab6a9141f,TCGA-A6-2671-11A,a4b58604-884f-4f42-aaf4-056274017721,Solid Tissue Normal,RNA-Seq
e724177b-4be5-4c9c-9e65-20fc89fc092c,TCGA-NH-A8F7-01A,e9ac4856-032e-401f-b3e6-54e7f796faa4,Primary Tumor,RNA-Seq
bb6aa786-96cb-449e-9a04-e14de774005c,TCGA-DM-A1HA-01A,baa29aee-e36f-417a-9f72-b70d9c8d47ed,Primary Tumor,RNA-Seq
b031a7c1-7de8-47cb-ad89-371bf6bbacbc,TCGA-AZ-6598-01A,e86137c5-37af-4a47-8f29-5a947e013536,Primary Tumor,RNA-Seq
fe34299b-8203-40e3-97f4-d5402ff8a61d,TCGA-G4-6322-01A,bb39734c-9d9c-4249-9d1b-176b28aba41c,Primary Tumor,RNA-Seq
fba8f982-4d84-4716-881b-97c663e24ab5,TCGA-AZ-5407-01A,faed408c-c7f8-4a40-b7ab-7713129c1211,Primary Tumor,RNA-Seq
d32adb34-c93a-40e4-936d-f747b0c7f1b2,TCGA-CM-4743-01A,14eb006d-42b2-4765-9dc2-b96f9aa03c10,Primary Tumor,RNA-Seq
ff04aeb0-7431-4898-97f2-ab36de7d5cfe,TCGA-AA-3517-11A,d66e8ea3-e229-4809-aa7b-bbe7a8aeb3fe,Solid Tissue Normal,RNA-Seq
c1aa267b-441a-4ce9-b519-aa56e51f2932,TCGA-AA-3518-11A,2aab9612-a6f8-47ce-a2f9-8724e9a922e4,Solid Tissue Normal,RNA-Seq
5ca47c9a-cb49-4fda-8409-bdd1f5a92ebc,TCGA-NH-A50V-01A,a7a71b11-5e34-49a4-8d54-be27d9c8daf0,Primary Tumor,RNA-Seq
49e066f2-4b69-4cef-9a45-bc9989488389,TCGA-AA-3685-01A,a2dd99bf-3a02-42cd-9aa8-80a018584ee6,Primary Tumor,RNA-Seq
c600260f-74f2-4ed3-b259-d865fa2ebf01,TCGA-CM-6167-01A,e29a1283-3e22-41f6-bc76-bfb244a044ae,Primary Tumor,RNA-Seq
1f8fc45d-8de4-4276-ba07-1b18b61468a4,TCGA-CM-4744-01A,a545fb9a-c386-4a80-9a25-660dc4f62904,Primary Tumor,RNA-Seq
d0bcfdbe-512d-4bec-a212-6da156e49562,TCGA-CM-6678-01A,010eccdb-0d4b-4808-b210-8c462ad05925,Primary Tumor,RNA-Seq
a9e98a62-51bb-4082-8dfd-bab3a8ced037,TCGA-AZ-4682-01B,a2412f6f-324e-4ef2-bd46-0d33596a033b,Primary Tumor,RNA-Seq
0d045ff6-a8e0-4167-b099-d8bfefb694ed,TCGA-A6-2685-11A,8365e423-d76a-4903-a90d-5332e019ee7c,Solid Tissue Normal,RNA-Seq
13335c50-9194-4151-b690-178668ad258e,TCGA-AY-A54L-01A,52efbeb4-7b23-4c49-92f9-931a3eb99055,Primary Tumor,RNA-Seq
3f41157c-b60f-4206-a9f3-f03c5618aade,TCGA-NH-A6GB-01A,f4271689-b9a3-4493-9be0-3cb059e626a7,Primary Tumor,RNA-Seq
62980482-fd96-43a5-8f47-1c7437e26b4e,TCGA-AD-A5EK-01A,c48314ee-c778-4b82-8e5a-4923df4c8413,Primary Tumor,RNA-Seq
94c01e35-1732-4eb5-ab15-50e4503292f6,TCGA-D5-6539-01A,1c565c5a-8254-48bc-9b88-c582bfc15204,Primary Tumor,RNA-Seq
6c6b8365-083b-4fc6-8f28-e127c34f365b,TCGA-DM-A1D6-01A,31ee769f-14d5-4cc3-b25f-76ca354bdb1b,Primary Tumor,RNA-Seq
43fca071-f94f-4e49-ba98-4503c82933c8,TCGA-A6-5656-01A,b85efaf6-8cb4-4929-b29e-4655c107f61a,Primary Tumor,RNA-Seq
64dc1cf1-30cd-4780-87d4-a0a53d2b8e71,TCGA-AA-3660-01A,87cf1a20-2dc5-4c06-b0c4-16103be40ef0,Primary Tumor,RNA-Seq
564e57de-c08b-431e-b3de-9f3616dbf632,TCGA-A6-2683-11A,5c7de7c6-7a72-4185-a72c-1d25d4ab07fe,Solid Tissue Normal,RNA-Seq
fa10a537-7293-4803-844f-e0f9273eea15,TCGA-AA-3660-11A,a0832917-75b9-45c8-9273-009c3737a43a,Solid Tissue Normal,RNA-Seq
0d10b6a1-aa35-4565-af82-5d92bb2fba47,TCGA-G4-6321-01A,cc8bda91-9a72-47dd-97c6-ca5e09fca229,Primary Tumor,RNA-Seq
5067370b-612e-4463-b18e-cc3131ef4d58,TCGA-AA-3522-11A,218bbd07-5fa3-4946-a2c1-0ece13466441,Solid Tissue Normal,RNA-Seq
4bf6d27c-a3d3-4c86-8bb9-7d7a378f8247,TCGA-AA-3713-01A,5bd478fc-a97d-413f-a4f8-7d24c305334f,Primary Tumor,RNA-Seq
d1d0df5c-934f-42f6-8d56-ba520a6e5c4e,TCGA-A6-6652-01A,e10ca275-47db-4d0b-8cc1-6680aad968b2,Primary Tumor,RNA-Seq
edc27e21-feb9-428f-92cb-5bd979dfa55e,TCGA-AD-A5EJ-01A,f675116a-bfec-47ae-ac24-9b61dd3cc6c1,Primary Tumor,RNA-Seq
51fcea23-3731-40f3-97cf-3dbb90e9f1db,TCGA-AY-A71X-01A,4c09ff32-902b-4d36-bdf7-f4d3399c059f,Primary Tumor,RNA-Seq
553894e3-5957-43b3-8e22-06c06a6b7102,TCGA-CK-4950-01A,198cf746-6749-487f-a097-dd098a70949c,Primary Tumor,RNA-Seq
79a787a0-7ec8-4cde-a045-cd32a06f5a7c,TCGA-CA-6716-01A,a519f8a7-a83e-4e07-83aa-eed4bcd37266,Primary Tumor,RNA-Seq
e22bf717-ec42-4d7c-bc4f-a74c2f999381,TCGA-CM-6676-01A,04aede4a-8d61-4501-bdca-10ea9bc343f9,Primary Tumor,RNA-Seq
7ae8cdf9-2adb-4bc7-8c11-c8132279362b,TCGA-AZ-6599-01A,d463f9a9-109e-40a8-8ee9-d16545b0c151,Primary Tumor,RNA-Seq
17c9a450-6f0a-437a-a639-b1e7e43b6be4,TCGA-DM-A28A-01A,5ab15b14-d6c2-4900-add7-24e3b8df2680,Primary Tumor,RNA-Seq
7f3466df-67f8-4cba-acec-cadd29f54a34,TCGA-D5-6920-01A,bde9ee05-b6c2-49c7-a1d4-7fa823a087d9,Primary Tumor,RNA-Seq
2621deaf-1188-45eb-983d-e83b0ecc42d6,TCGA-QG-A5Z1-01A,95601410-9608-4dda-ba3f-462be0e8c35f,Primary Tumor,RNA-Seq
f3b0ee72-0bf1-431e-a7f1-eebaae09cdd6,TCGA-A6-6782-01A,844a005f-471c-45d5-86de-956951d6b7d1,Primary Tumor,RNA-Seq
e9f69698-cab9-4074-9422-69868867f95e,TCGA-CM-5860-01A,445d5e8c-db8d-44f4-b3d0-d1857cb2ef48,Primary Tumor,RNA-Seq
01ef3dc3-c113-41da-89e1-437be9483d66,TCGA-CA-6718-01A,f235afbb-dc2a-41dd-b373-77c0aacefb37,Primary Tumor,RNA-Seq
a48469e0-127e-4c45-af7c-a1f073277245,TCGA-A6-6140-01A,7ab37803-051a-4731-8d63-201f0400d435,Primary Tumor,RNA-Seq
871f7c81-e0d5-4113-9779-a54cb8636ad9,TCGA-AD-6901-01A,8c74f301-7976-4c15-952d-660d53f1215d,Primary Tumor,RNA-Seq
a36ba796-d57e-4dd8-92d2-4a66e3c264ad,TCGA-CM-6169-01A,c1a72c32-2588-4d38-a634-ed1868dc9969,Primary Tumor,RNA-Seq
b3295983-aee1-4a18-866a-36813eb3278f,TCGA-G4-6306-01A,66c10757-2011-40ae-8b77-2647785fd463,Primary Tumor,RNA-Seq
12b86a2f-484b-4a6f-a1c8-db3ca963bf56,TCGA-CM-6164-01A,170c1926-67d9-4237-b365-fe611ed1ee7f,Primary Tumor,RNA-Seq
67f47c50-a087-4c98-94bc-ca7b6377a9c7,TCGA-CM-6674-01A,18c55689-4c2e-4592-867a-d7e0ba752ed7,Primary Tumor,RNA-Seq
2021c4b0-0bf1-44c9-b1bc-3663f1afcf44,TCGA-QL-A97D-01A,babd6a62-0359-4680-a8ed-1429a1bfb6a8,Primary Tumor,RNA-Seq
76aa33db-fcfc-40a2-812d-e44b31eac988,TCGA-A6-3810-01A,f2bd44d3-a53c-4a10-9ae1-a93e762f174c,Primary Tumor,RNA-Seq
96f71862-50ee-428f-976a-5f5d117b98ec,TCGA-CM-5868-01A,8983e29e-9354-4ce3-8f59-702032f1c25c,Primary Tumor,RNA-Seq
8a135805-54b8-4cf0-9f45-085a3b098c99,TCGA-D5-6926-01A,a3d5af60-a1f3-4345-ace3-c000367aecc0,Primary Tumor,RNA-Seq
806215cc-4608-44a7-bbb7-4a11b9a49989,TCGA-CA-6717-01A,d412011f-061c-43d6-8fa7-f917da658aff,Primary Tumor,RNA-Seq
6cd6c9e0-69e3-4261-8857-bf97193ee7b0,TCGA-CM-6675-01A,f954eaaa-3a62-4fe9-8568-ad2386548edd,Primary Tumor,RNA-Seq
e43e422d-154e-4cfb-a4eb-566f9d850705,TCGA-A6-2672-01B,fd3910f9-8c51-4ea8-8816-35f5e8c6f3d2,Primary Tumor,RNA-Seq
f26e9b81-82d8-4d05-90f0-c3385152799c,TCGA-CK-5915-01A,076808f3-1a00-4c82-bfa3-91a325f1e73c,Primary Tumor,RNA-Seq
f69b2a29-3129-456d-958f-71012602bc0a,TCGA-A6-2686-01A,510e5040-0834-4b92-9277-d60b523a22e8,Primary Tumor,RNA-Seq
6706f3be-7d22-4fd5-ae08-92bdf5c82f13,TCGA-A6-2686-11A,18c61df8-633b-4eb7-89c8-417ff90d11f9,Solid Tissue Normal,RNA-Seq
7f8413b9-e3b9-4b0c-a6e8-6f85ff41e7f7,TCGA-A6-5659-01A,7bbba7d3-c921-4063-8a82-3496aa6b89d5,Primary Tumor,RNA-Seq
4a0746b9-a2aa-45fa-bc7c-9eccf5e430f6,TCGA-A6-5659-01A,7bbba7d3-c921-4063-8a82-3496aa6b89d5,Primary Tumor,RNA-Seq
237b8b52-b3fb-4690-8356-a3a1c464b77d,TCGA-AU-6004-01A,09ddb59b-46b1-42d3-bb06-62e67a213394,Primary Tumor,RNA-Seq
5745a6c2-8fcc-422c-9158-713c5cad6e6c,TCGA-DM-A28M-01A,afc8d98d-6e58-461b-b771-c86486f9f012,Primary Tumor,RNA-Seq
6aa31403-17a2-4b7d-a7ca-b64cce59d4c4,TCGA-F4-6704-11A,22726e86-e657-4d50-82f7-43b8d107abf5,Solid Tissue Normal,RNA-Seq
4a7435c2-9b85-4023-bf65-e46c3d9dbc0a,TCGA-AA-3663-01A,41411fc2-420a-425f-94bd-01a52a0402e0,Primary Tumor,RNA-Seq
b10b74ca-e7d2-48f6-8dba-7d18b89885d5,TCGA-D5-5539-01A,4cf1fa0f-6a00-4037-94d1-d5ce2012b2f5,Primary Tumor,RNA-Seq
8a98cc0a-dc3c-40ca-a200-8f32fc9cbee8,TCGA-A6-2684-11A,bf2b2ca1-17b5-4a4d-bae8-46f571129706,Solid Tissue Normal,RNA-Seq
2472e773-8924-48f4-8584-6e714781754c,TCGA-AU-3779-01A,1f464f7c-dc4d-4dc2-8623-55233b9f994d,Primary Tumor,RNA-Seq
ccdfce0d-4631-496e-a977-4fdc54f27fac,TCGA-CK-6751-01A,6605cdbc-a37f-4a41-a4b5-42708e5076a3,Primary Tumor,RNA-Seq
7dbd5306-ee0f-4b03-8ecd-ced3e50689f7,TCGA-A6-2674-01A,8aca008c-f55a-420a-82c7-acd2cca77d85,Primary Tumor,RNA-Seq
9252a1d1-e1a0-4d3c-b6d4-d6a4ba542015,TCGA-G4-6315-01A,c525d1fb-ca9e-4c69-97d9-0d00041edb01,Primary Tumor,RNA-Seq
29f4bd21-789c-46e1-be19-eba86fe3da81,TCGA-G4-6320-01A,40dd997d-cfdf-46f9-9c0a-f238b8d6f758,Primary Tumor,RNA-Seq
d3a85e16-32c3-4d7e-afe2-3b41c79fdf92,TCGA-DM-A280-01A,e0766706-baf6-4009-833e-6c3b0b9543ce,Primary Tumor,RNA-Seq
57d01d9e-dbb4-455a-9300-9af84dabfe45,TCGA-F4-6854-01A,7c12327f-05c5-4721-8031-93a318835580,Primary Tumor,RNA-Seq
9a3d028e-c8ee-4dd7-98b7-ea906fb0b63c,TCGA-A6-2675-11A,ea4647ed-9f05-47b1-bccd-1dec362903c4,Solid Tissue Normal,RNA-Seq
1182ed42-d438-40c3-bb54-ac6cbe591f32,TCGA-A6-2675-01A,7cc80938-e5a3-4bfb-a988-e4c876894bcf,Primary Tumor,RNA-Seq
b1aceac1-8036-411c-a842-e3bdc8b629a3,TCGA-NH-A8F8-01A,61715dc9-a28b-46a4-94a9-9a2b1b379831,Primary Tumor,RNA-Seq
05b4b570-4886-4770-beab-fad633b1b058,TCGA-NH-A6GC-01A,6483a131-0ac0-4d9d-b184-b249e1ac971f,Primary Tumor,RNA-Seq
99df14b3-bfda-44da-a982-20786de532fa,TCGA-5M-AAT4-01A,7ce1f7c4-c7b2-4a2f-a3f1-b96bef4f6b63,Primary Tumor,RNA-Seq
dfe1676d-9260-41cc-bf66-4c592d6a02b7,TCGA-AY-5543-01A,0b6dfffe-43c7-47a7-82aa-fd9f7dec0f13,Primary Tumor,RNA-Seq
b14c3c6c-3569-4f8f-8afc-db52b1073b39,TCGA-A6-5667-11A,5ce13336-702f-4358-b74b-dba1cfb36077,Solid Tissue Normal,RNA-Seq
650c4abb-9776-4910-b7ba-13768d5dd5db,TCGA-A6-A5ZU-01A,180853ab-cdf4-431a-a88f-9bdf0602a3a9,Primary Tumor,RNA-Seq
ef44bbe7-ef2e-4109-8f9a-cb95b9764cd9,TCGA-A6-6141-01A,d67fc406-7974-433e-896d-57197eced52b,Primary Tumor,RNA-Seq
19ec6fa0-7160-4134-8e43-69fb060b475f,TCGA-AD-6963-01A,08003f93-05c8-40ed-95dc-16abf83b1e43,Primary Tumor,RNA-Seq
3e83feb5-766d-4043-bbf7-27192640ed65,TCGA-AA-3520-11A,8d3db68e-1414-43cc-a569-17ec2b7c9450,Solid Tissue Normal,RNA-Seq
78765bfe-0f31-431e-b6eb-b5ce210e84df,TCGA-RU-A8FL-01A,33754280-57c0-45b7-8f33-984ceb7ddffb,Primary Tumor,RNA-Seq
18f05b93-ac48-404b-885a-c613848fe4e9,TCGA-AZ-6607-01A,22f0ccad-11a2-4a4f-81f1-8c1c324ee86a,Primary Tumor,RNA-Seq
18b9504f-6ff9-4b3a-a289-2a491a97521e,TCGA-DM-A0X9-01A,0164c63c-d3fc-48ab-88d3-c0ab821c39c4,Primary Tumor,RNA-Seq
d4466b17-a61d-4142-b713-d4f37e409108,TCGA-AZ-5403-01A,a2252651-387d-49b8-947c-f9d1872b5822,Primary Tumor,RNA-Seq
d6d2b1bc-347d-450f-92e6-e79cd45a760f,TCGA-A6-3809-01B,c3c7289b-4854-4231-bd0f-952a7b05db8c,Primary Tumor,RNA-Seq
49c8a875-b751-469e-a673-d6202ff0d462,TCGA-AZ-6605-01A,c95acbd6-8dd8-49f7-8c0e-8c2aa4f3a72c,Primary Tumor,RNA-Seq
503c175b-d03a-4bef-8fee-e5b78e5a63a0,TCGA-A6-5662-11A,6c4dbbe4-7f58-4de2-9aaf-a6d87170870a,Solid Tissue Normal,RNA-Seq
77364166-9858-4f86-a3bf-579eed7aaec7,TCGA-A6-5662-01A,0b58159a-ab85-4baa-b83e-55a8d080a3c5,Primary Tumor,RNA-Seq
ac084a2d-8222-443a-82ab-c240df09d532,TCGA-A6-6780-01A,a8635b10-cbf2-461b-b459-e82e2aec4589,Primary Tumor,RNA-Seq
58bbe75f-0729-4e43-9776-2a72be83ae7a,TCGA-CK-6748-01A,f69e80aa-237d-4e75-8d04-7c1b5ae9007b,Primary Tumor,RNA-Seq
45bfee62-dd6d-456a-a4f9-83333a6c933d,TCGA-CA-6719-01A,732077b5-97b2-44ab-aac9-1ae94fd04887,Primary Tumor,RNA-Seq
daa642a7-5a18-47d2-b555-516ce2b42c71,TCGA-AZ-6598-11A,456cc2df-f9a7-4f65-8450-a79ed69fa27f,Solid Tissue Normal,RNA-Seq
364eb1ec-af6a-4a70-8354-fe9b98dac239,TCGA-D5-6538-01A,9eefa52f-0f0f-4eb0-9d9a-36bb1a1c4903,Primary Tumor,RNA-Seq
98456a58-5495-4936-a997-f4d19cc96c6e,TCGA-D5-6928-01A,2fcfeba3-1455-43c1-b10f-1559fd0e03cf,Primary Tumor,RNA-Seq
8555cafd-98d3-4a51-a44d-1566fbed3ebe,TCGA-68-8250-01A,a6a1a05e-9126-45cd-b7be-c1c342faf5af,Primary Tumor,RNA-Seq
359d07f9-68f2-4810-81b0-25a915c2ab15,TCGA-22-1017-01A,0c12ba81-c5dd-4119-a91b-71a3bddb3a74,Primary Tumor,RNA-Seq
a362ceac-9e33-4861-a18b-57be18dc140c,TCGA-60-2698-01A,a908ce38-12e6-4ec6-baab-9d79221ab6eb,Primary Tumor,RNA-Seq
a426a4ad-8af1-4542-8e75-984026ef190f,TCGA-56-8305-01A,5775b052-a282-49fd-aa8d-dcf9973d5909,Primary Tumor,RNA-Seq
a45380ff-09ff-4658-98dd-f2b941f5a300,TCGA-33-6737-11A,7458814a-f80a-4dcc-bb93-2be5810c3fd4,Solid Tissue Normal,RNA-Seq
4817276b-b7f5-45de-b3f2-e998238e65ea,TCGA-22-5471-01A,9babf36a-fe87-4973-a220-97c5c26b76a2,Primary Tumor,RNA-Seq
4fe50534-456d-4426-ad8f-a5c363a7cc15,TCGA-56-8623-11A,26368154-1ed7-4471-87b9-d50d5fe8046b,Solid Tissue Normal,RNA-Seq
2b273e66-d466-4df6-ab44-7073c9209156,TCGA-77-7140-01A,3353e889-5ef9-4c4a-a3d3-8cd51ac9f0b3,Primary Tumor,RNA-Seq
f570b924-e304-4c38-9605-7379e8d9be58,TCGA-96-A4JK-01A,2bedd7e4-dfeb-4252-9c1c-d50eeae4de07,Primary Tumor,RNA-Seq
92531d4b-0c32-4603-999f-ef1414281459,TCGA-21-1081-01A,ea658763-5482-44b6-a1d1-d9bb66f40092,Primary Tumor,RNA-Seq
afc92bc9-7fcb-4abd-8912-617fe2420fdc,TCGA-60-2712-01A,918bd17a-9ed5-4c0b-8ef6-7fa4bf53579e,Primary Tumor,RNA-Seq
2814e70f-1d06-43a2-ad0d-3a03b8d7b36d,TCGA-22-5489-01A,a13b5c1e-dce0-4626-8a90-6611fa51f286,Primary Tumor,RNA-Seq
a5e5a90c-d984-47f7-a31f-3ab6d60bfa79,TCGA-98-A53C-01A,967fcde6-a682-4d0e-9ed7-6678177cee98,Primary Tumor,RNA-Seq
58210962-43ee-42ef-a2c9-26dc556ce506,TCGA-56-8082-01A,40459a56-482e-4c5a-832c-8d2ef9a83048,Primary Tumor,RNA-Seq
960b17c8-89b5-4f02-a94e-0ac6e6575780,TCGA-56-8082-11A,62bbfd79-c0bc-41e2-ac4b-4520eb192429,Solid Tissue Normal,RNA-Seq
d87781a1-b8e7-4c4b-852c-9b18d8ad9df1,TCGA-22-0940-01A,fef3b398-bf46-4900-8bef-badf01c1fa73,Primary Tumor,RNA-Seq
6d73aa34-8f81-4d0d-a33c-4df0306978fe,TCGA-85-A511-01A,be0cefbd-8674-4c38-8c41-7e786de9b721,Primary Tumor,RNA-Seq
