ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
4,"Acetobacter pasteurianus","DSM 3509, ATCC 33445, LMD 22.1, JCM 7640, BCRC 14145, CCM 2374, CCUG 18125, CGMCC 1.1810, CIP 103108, ICMP 8808, LMG 1262, NBRC 106471, NCCB 22001, NCIMB 12228, VTT E-97830, IMET 10733","Food, Beer###beer",,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
4,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
4,,,,,,#Engineered,"#Food production",#Fermented
4,,,,,,#Engineered,"#Food production",#Beverage
4,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
4,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
4,,,,,,#Engineered,"#Food production",#Fermented
4,,,,,,#Engineered,"#Food production",#Beverage
4,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
4,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
4,,,,,,#Engineered,"#Food production",#Fermented
4,,,,,,#Engineered,"#Food production",#Beverage
24,"Acetobacter pasteurianus","DSM 2347, ATCC 12874, NCIB 8618, IFO 13755, JCM 25077, ATCC 12784, BCRC 12954, CCM 3615, CCUG 18131, KACC 19721, LMG 1635, NBRC 13755, NCCB 88049, NCCB 89009, NCIMB 8618, NRIC 0475","Ditch water",Netherlands,Europe,,,
23459,"Acetobacter pasteurianus","DSM 25273",viegar,Italy,Europe,#Engineered,"#Food production",#Beverage
23459,,,,,,#Engineered,"#Food production",#Fermented
23459,,,,,,#Condition,#Acidic,
163093,"Acetobacter pasteurianus","JCM 21167, ATCC 23758, IAM 14353, LMG 1598, NCIMB 6424, NCTC 6424","Brewers' yeasts and beer","United Kingdom",Europe,,,
163337,"Acetobacter persici","JCM 25330, KACC 19724, LMG 26458, NBRC 111468, NRIC 0961","Peach (fruit) (<I>Prunus persica</I>) in Tottori,(2007)",Japan,Asia,,,
163338,"Acetobacter persici","JCM 25332","Pomegranate (fruit) (<I>Punica granatum</I>) in Tottori,(2007)",Japan,Asia,,,
11,"Acetobacter pomorum","DSM 11825, LTH 2458, CIP 105762","Food, Apple vinegar###industrial cider vinegar fermentation",Germany,Europe,#Engineered,"#Food production",#Beverage
11,,,,,,#Engineered,#Industrial,
11,,,,,,#Engineered,"#Food production",#Fermented
11,,,,,,#Engineered,"#Food production",#Beverage
11,,,,,,#Engineered,#Industrial,
11,,,,,,#Engineered,"#Food production",#Fermented
11,,,,,,#Engineered,"#Food production",#Beverage
11,,,,,,#Engineered,#Industrial,
11,,,,,,#Engineered,"#Food production",#Fermented
21,"Acetobacter senegalensis","DSM 18889, LMG 23690","mango fruit <i>Mangifera indica</i> L.",Senegal,Africa,"#Host Body-Site",#Plant,"#Fruit (Seed)"
131579,"Acetobacter sp.","DSM 23823","Bobal grape must",Spain,Europe,"#Host Body Product",#Plant,"#Juice (natural)"
131579,,,,,,#Host,#Plants,"#Shrub (Scrub)"
131579,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
148860,"Acetobacter sp.","CCUG 36513","Industrial product,latex",Sweden,Europe,#Engineered,#Industrial,"#Engineered product"
157262,"Acetobacter sp.","IMI 347433","pointed gourd",India,Asia,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
14,"Acetobacter syzygii","DSM 15548, IFO 16604, JCM 11197, NBRC 16604, NRIC 0483, CIP 107378","Food, Fruit, Malay rose apple###Fruit of Malay rose apple (<I>Syzygium malaccense</I>)###fruit of Malay rose apple, <I>Syzygium malaccense</I>",Indonesia,Asia,"#Host Body-Site",#Plant,"#Fruit (Seed)"
14,,,,,,#Host,#Plants,#Tree
14,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
14,,,,,,#Host,#Plants,#Tree
14,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
14,,,,,,#Host,#Plants,#Tree
17,"Acetobacter tropicalis","DSM 15551, IFO 16470, NBRC 16470, NRIC 0312, JCM 10947, BCRC 17166, LMG 19825","Coconut juice###coconut juice, <I>Cioccos nucifera</I>",Indonesia,Asia,"#Host Body Product",#Plant,"#Juice (natural)"
17,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
17,,,,,,"#Host Body Product",#Plant,"#Juice (natural)"
17,,,,,,"#Host Body-Site",#Plant,"#Fruit (Seed)"
163303,"Acetobacter tropicalis","JCM 25084, NRIC 0321","Fruit (Lime)",Indonesia,Asia,,,
5409,"Acetobacterium bakii","DSM 8239","anaerobic sediment, paper mill waste water polluted pond",Russia,Europe,#Condition,"#Anoxic (anaerobic)",
5409,,,,,,#Environmental,#Aquatic,#Sediment
5409,,,,,,#Environmental,#Aquatic,"#Pond (small)"
5409,,,,,,#Engineered,#Waste,"#Industrial wastewater"
5399,"Acetobacterium carbinolicum","DSM 2925, WoProp 1","anoxic freshwater mud",Germany,Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
5399,,,,,,#Environmental,#Aquatic,#Freshwater
24007,"Acetobacterium carbinolicum subsp. kysingense","DSM 16427, ATCC BAA-990","anoxic black sediment from the brackish part of a estuary",Denmark,Europe,#Condition,"#Anoxic (anaerobic)",
24007,,,,,,#Environmental,#Aquatic,#Sediment
24007,,,,,,#Environmental,#Aquatic,#Estuary
24007,,,,,,#Environmental,#Aquatic,#Brackish
5408,"Acetobacterium fimetarium","DSM 8238","cattle manure",Russia,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
5408,,,,,,#Host,#Mammals,"#Bovinae (Cow, Cattle)"
5410,"Acetobacterium malicum subsp. dehalogenans","DSM 11527, NBRC 117038","sewage digester sludge",Germany,Europe,#Engineered,#Waste,"#Sewage sludge"
5410,,,,,,#Engineered,#Biodegradation,
5400,"Acetobacterium malicum subsp. malicum","DSM 4132, ATCC 51201","ditch sediment",Germany,Europe,#Environmental,#Terrestrial,#Sediment
5407,"Acetobacterium paludosum","DSM 8237","bog sediment",Russia,Europe,#Environmental,#Terrestrial,#Sediment
5407,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
5403,"Acetobacterium sp.","DSM 2396, Gra EG 12",mud,Italy,Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
5404,"Acetobacterium sp.","DSM 5193","anoxic sewage sludge",Germany,Europe,#Condition,"#Anoxic (anaerobic)",
5404,,,,,,#Engineered,#Waste,"#Sewage sludge"
5405,"Acetobacterium sp.","DSM 8909","anoxic sewage sludge",Germany,Europe,#Condition,"#Anoxic (anaerobic)",
5405,,,,,,#Engineered,#Waste,"#Sewage sludge"
5406,"Acetobacterium sp.","DSM 9077","anaerobic sewage sludge",Germany,Europe,#Condition,"#Anoxic (anaerobic)",
5406,,,,,,#Engineered,#Waste,"#Sewage sludge"
5411,"Acetobacterium tundrae","DSM 9173","tundra wetland soil",Russia,Europe,#Environmental,#Terrestrial,"#Wetland (Swamp)"
5411,,,,,,#Environmental,#Terrestrial,#Tundra
5411,,,,,,#Environmental,#Terrestrial,#Soil
5401,"Acetobacterium wieringae","DSM 1911, ATCC 43740, JCM 2380","anaerobic sewage digester",Germany,Europe,#Condition,"#Anoxic (anaerobic)",
5401,,,,,,#Engineered,#Waste,#Wastewater
5401,,,,,,#Engineered,#Biodegradation,"#Anaerobic digestor"
5402,"Acetobacterium woodii","DSM 1030, ATCC 29683, JCM 2381, WB 1, NBRC 117002",mud,USA,"North America",#Environmental,#Terrestrial,"#Mud (Sludge)"
131580,"Acetobacteroides hydrogenigenes","DSM 24657, CGMCC 1.5173, JCM 17603","Reed swamp in Qingdao###reed swamp",China,Asia,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
131580,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
131580,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
131580,,,,,,#Environmental,#Terrestrial,"#Wetland (Swamp)"
5978,"Acetohalobium arabaticum","DSM 5501, ATCC 49924",lagoons,Russia,Europe,#Environmental,#Aquatic,
1580,"Acetomicrobium flavidum","DSM 20664, ATCC 43122","sewage sludge",,,#Engineered,#Waste,"#Sewage sludge"
17779,"Acetomicrobium hydrogeniformans","DSM 22491, ATCC BAA-1850","Oil production water###oil water separation unit effluent",USA,"North America",#Engineered,#Waste,"#Industrial wastewater"
17779,,,,,,#Engineered,#Waste,#Wastewater
17779,,,,,,#Engineered,#Industrial,"#Engineered product"
17779,,,,,,#Engineered,#Waste,"#Industrial wastewater"
17779,,,,,,#Engineered,#Waste,#Wastewater
17779,,,,,,#Engineered,#Industrial,"#Engineered product"
17777,"Acetomicrobium mobile","DSM 13181, ATCC BAA-54, JCM 12221","Sludge of an anaerobic lagoon treating wool-scouring wastewater###The sludge of an anaerobic lagoon treating wool-scouring wastewater###wool-scouring wastewater treatment lagoon###anaerobic wool-scouring wastewater treatment lagoon",Uruguay,"Middle and South America",#Engineered,#Waste,#Wastewater
17777,,,,,,#Condition,"#Anoxic (anaerobic)",
17777,,,,,,#Engineered,#Waste,"#Industrial wastewater"
17777,,,,,,#Engineered,#Waste,#Wastewater
17777,,,,,,#Condition,"#Anoxic (anaerobic)",
17777,,,,,,#Engineered,#Waste,"#Industrial wastewater"
17777,,,,,,#Engineered,#Waste,#Wastewater
17777,,,,,,#Condition,"#Anoxic (anaerobic)",
17777,,,,,,#Engineered,#Waste,"#Industrial wastewater"
17777,,,,,,#Engineered,#Waste,#Wastewater
17777,,,,,,#Condition,"#Anoxic (anaerobic)",
17777,,,,,,#Engineered,#Waste,"#Industrial wastewater"
17778,"Acetomicrobium thermoterrenum","DSM 13490, ACM 5076","Production water of a petroleum reservoir from the Redwash oilfield###production fluid from oil field",USA,"North America",#Engineered,#Waste,#Wastewater
17778,,,,,,#Engineered,#Industrial,"#Oil reservoir"
17778,,,,,,#Engineered,"#Built environment","#Container (Reservoir)"
17778,,,,,,#Engineered,#Industrial,"#Engineered product"
17778,,,,,,#Engineered,#Waste,#Wastewater
17778,,,,,,#Engineered,#Industrial,"#Oil reservoir"
17778,,,,,,#Engineered,"#Built environment","#Container (Reservoir)"
17778,,,,,,#Engineered,#Industrial,"#Engineered product"
17111,"Acetonema longum","DSM 6540, ATCC 51454","gut, termite, <I>Pterotermes occidentis</I>",USA,"North America","#Host Body-Site","#Gastrointestinal tract",#Stomach
17111,,,,,,#Host,#Arthropoda,#Insecta
17112,"Acetonema sp.","DSM 11382",termite,"Republic of the Congo",Africa,#Host,#Arthropoda,#Insecta
175195,"Acholeplasma axanthum","DSM 116312",,USA,"North America",,,
167728,"Acholeplasma equifetale","ATCC 29724, NCTC 10171, DSM 116313","isolated from lung of aborted horse fetus",Germany,Europe,,,
159212,"Acholeplasma equirhinis","DSM 106692, NCTC 14351, ATCC TSD-139","nasopharynx of a thoroughbred horse (Equus caballus)###nasopharyngeal swab of a horse","United Kingdom",Europe,#Infection,#Patient,#Swab
159212,,,,,,"#Host Body-Site",#Organ,#Nose
159212,,,,,,#Host,#Mammals,"#Equidae (Horse)"
159212,,,,,,#Infection,#Patient,#Swab
159212,,,,,,"#Host Body-Site",#Organ,#Nose
159212,,,,,,#Host,#Mammals,"#Equidae (Horse)"
96,"Sapromyces laidlawii","DSM 19106","human choriocarcinoma cell line JAR",Germany,Europe,#Host,#Human,
97,"Sapromyces laidlawii","DSM 23060, ATCC 23206, CIP 75.27, IFO (now NBRC) 14400, NCTC 10116, CCUG 32754","Environment, Sewage###sewage",,,#Engineered,#Waste,#Wastewater
97,,,,,,#Engineered,#Waste,#Wastewater
174783,"Sapromyces laidlawii","DSM 114953",,USA,"North America",,,
174784,"Sapromyces laidlawii","DSM 114954",,USA,"North America",,,
174785,"Sapromyces laidlawii","DSM 116281","skin swab from Trichechus manatus latirostris (Florida manatee)",USA,"North America",,,
169011,"Acholeplasma multilocale","ATCC 49900, NCTC 11723, DSM 116231","nasopharynx of a horse","United Kingdom",Europe,,,
175196,"Acholeplasma oculi","DSM 116314",,USA,"North America",,,
175197,"Acholeplasma oculi","DSM 116315",,USA,"North America",,,
174853,"Peloplasma aerotolerans","DSM 112561, UQM 41475, VKM B-3485",mud,Russia,Europe,,,
174854,"Acholeplasma sp.","DSM 116280","skin swab from Trichechus manatus latirostris (Florida manatee)",USA,"North America",,,
175230,"Acholeplasma vituli","DSM 116282","isolated from commercial foetal bovine serum",Netherlands,Europe,,,
154532,"Achromobacter aegrifaciens","CCUG 54268","Human trachea,39-yr-old man",Sweden,Europe,#Infection,#Patient,
154532,,,,,,"#Host Body-Site","#Oral cavity and airways",#Trachea
154532,,,,,,#Host,#Human,#Male
156528,"Achromobacter aegrifaciens","CCUG 62438, LMG 26852, CIP 110713, DSM 115985","Human, Sputum###human sputum","United States of America###USA","North America","#Host Body Product",#Fluids,#Sputum
156528,,,,,,#Host,#Human,
156528,,,,,,"#Host Body Product",#Fluids,#Sputum
156528,,,,,,#Host,#Human,
156528,,,,,,"#Host Body Product",#Fluids,#Sputum
156528,,,,,,#Host,#Human,
156529,"Achromobacter aegrifaciens","CCUG 62439, LMG 26853","Human sputum,cystic fibrosis",USA,"North America","#Host Body Product",#Fluids,#Sputum
156529,,,,,,#Infection,#Patient,
156529,,,,,,#Host,#Human,
156529,,,,,,#Infection,#Disease,"#Cystic fibrosis"
156530,"Achromobacter aegrifaciens","CCUG 62440, LMG 26854","Human sputum",USA,"North America","#Host Body Product",#Fluids,#Sputum
156530,,,,,,#Host,#Human,
156531,"Achromobacter aegrifaciens","CCUG 62441, LMG 26855","Human sputum",USA,"North America","#Host Body Product",#Fluids,#Sputum
156531,,,,,,#Host,#Human,
156532,"Achromobacter aegrifaciens","CCUG 62442, LMG 26856","Human sputum,cystic fibrosis",USA,"North America","#Host Body Product",#Fluids,#Sputum
156532,,,,,,#Infection,#Patient,
156532,,,,,,#Host,#Human,
156532,,,,,,#Infection,#Disease,"#Cystic fibrosis"
156533,"Achromobacter aegrifaciens","CCUG 62443, LMG 11300","Drinking water reservoir",Belgium,Europe,#Engineered,"#Built environment","#Water reservoir (Aquarium/pool)"
156533,,,,,,#Environmental,#Aquatic,#Freshwater
156893,"Achromobacter aegrifaciens","CCUG 66433","Human sputum,cystic fibrosis, 17-yr-old female",Sweden,Europe,#Host,#Human,#Child
156893,,,,,,#Infection,#Patient,
156893,,,,,,#Infection,#Disease,"#Cystic fibrosis"
156893,,,,,,"#Host Body Product",#Fluids,#Sputum
156893,,,,,,#Host,#Human,#Female
133323,"Achromobacter aloeverae","LMG 29108, NBRC 111463, PCU 352, TISTR 2383","root of Aloe vera Burm.f.",Thailand,Asia,"#Host Body-Site",#Plant,"#Root (Rhizome)"
133323,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
130142,"Achromobacter animicus","DSM 29601, CCUG 61966, LMG 26690, CIP 110841","Human, Sputum, non-cystic fibrosis patient###Human sputum, non-cystic fibrosis patient###non-cystic fibrosis patient, sputum","United States of America###USA","North America","#Host Body Product",#Fluids,#Sputum
130142,,,,,,#Infection,#Patient,
130142,,,,,,"#Host Body Product",#Fluids,#Sputum
130142,,,,,,#Infection,#Patient,
130142,,,,,,"#Host Body Product",#Fluids,#Sputum
130142,,,,,,#Infection,#Patient,
156477,"Achromobacter animicus","CCUG 61965, LMG 26689","Human sputum,cystic fibrosis",USA,"North America","#Host Body Product",#Fluids,#Sputum
156477,,,,,,#Infection,#Patient,
156477,,,,,,#Host,#Human,
156477,,,,,,#Infection,#Disease,"#Cystic fibrosis"
156478,"Achromobacter animicus","CCUG 61967, LMG 26691","Human sputum,cystic fibrosis",USA,"North America","#Host Body Product",#Fluids,#Sputum
156478,,,,,,#Infection,#Patient,
156478,,,,,,#Host,#Human,
156478,,,,,,#Infection,#Disease,"#Cystic fibrosis"
176466,"Achromobacter animicus","DSM 115908","wheat root grown in field soil",USA,"North America",,,
156534,"Achromobacter anxifer","CCUG 62444, LMG 26857, CIP 110712","Human, Sputum###human sputum, CF patient","United States of America###USA","North America",#Infection,#Patient,
156534,,,,,,#Infection,#Disease,"#Cystic fibrosis"
156534,,,,,,"#Host Body Product",#Fluids,#Sputum
156534,,,,,,#Host,#Human,
156534,,,,,,#Infection,#Patient,
156534,,,,,,#Infection,#Disease,"#Cystic fibrosis"
156534,,,,,,"#Host Body Product",#Fluids,#Sputum
156534,,,,,,#Host,#Human,
156535,"Achromobacter anxifer","CCUG 62445, LMG 26858",Sludge,Belgium,Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
157257,"Achromobacter anxifer","CCUG 71677","Human sputum,cystic fibrosis,8-yr-old Male",Sweden,Europe,#Host,#Human,#Child
157257,,,,,,#Infection,#Patient,
157257,,,,,,#Infection,#Disease,"#Cystic fibrosis"
157257,,,,,,"#Host Body Product",#Fluids,#Sputum
157257,,,,,,#Host,#Human,#Male
303,"Achromobacter deleyi","DSM 26072, CCUG 48135","Human sputum,cystic fibrosis patient###human sputum, cystic fibrosis patient",Sweden,Europe,"#Host Body Product",#Fluids,#Sputum
303,,,,,,#Host,#Human,
303,,,,,,#Infection,#Patient,
303,,,,,,#Infection,#Disease,"#Cystic fibrosis"
303,,,,,,"#Host Body Product",#Fluids,#Sputum
303,,,,,,#Host,#Human,
303,,,,,,#Infection,#Patient,
303,,,,,,#Infection,#Disease,"#Cystic fibrosis"
140506,"Achromobacter deleyi","LMG 3458, CCUG 62433","Mouse, lung autopsy sample###lung autopsy sample from mouse",Denmark,Europe,"#Host Body-Site","#Oral cavity and airways",#Lung
140506,,,,,,#Host,#Mammals,"#Muridae (Mouse/Rat)"
140506,,,,,,"#Host Body-Site","#Oral cavity and airways",#Lung
140506,,,,,,#Host,#Mammals,"#Muridae (Mouse/Rat)"
317,"Achromobacter denitrificans","DSM 11850",soil,Austria,Europe,#Environmental,#Terrestrial,#Soil
318,"Achromobacter denitrificans","DSM 30026, ATCC 15173, NCTC 8582, CCUG 407, LMG 1231, CIP 77.15, JCM 5490, LMG 3510, CECT 449, BCRC 12838, BCRC 14342, CCM 3427, CGMCC 1.1800, IAM 12370, IFO 15125, JCM 9657, NBRC 15125, NCIMB 11961, VTT E-991293, NCIB 11961","Environment, Soil###soil",,,#Environmental,#Terrestrial,#Soil
318,,,,,,#Environmental,#Terrestrial,#Soil
318,,,,,,#Environmental,#Terrestrial,#Soil
318,,,,,,#Environmental,#Terrestrial,#Soil
136807,"Achromobacter denitrificans","CIP 60.83, CCUG 61949, LMG 1860, JCM 20672, IAM 12595","Human, Urine###Urine###Human,urine",France,Europe,#Host,#Human,
136807,,,,,,"#Host Body Product",#Fluids,#Urine
136807,,,,,,#Host,#Human,
136807,,,,,,"#Host Body Product",#Fluids,#Urine
136807,,,,,,#Host,#Human,
136807,,,,,,"#Host Body Product",#Fluids,#Urine
137270,"Achromobacter denitrificans","CIP 100140","Human, Peritoneal lavage",France,Europe,,,
137270,,,,,,,,
137333,"Achromobacter denitrificans","CIP 100142","Human, Blood",France,Europe,,,
137333,,,,,,,,
137336,"Achromobacter denitrificans","CIP 105844","Human, Blood",France,Europe,,,
137336,,,,,,,,
138418,"Achromobacter denitrificans","CIP 102277","Human, Blood",France,Europe,,,
138418,,,,,,,,
141232,"Achromobacter denitrificans","CCUG 307","Human wound,18-yr-old man",Sweden,Europe,#Infection,#Patient,
141232,,,,,,"#Host Body-Site",#Other,#Wound
141232,,,,,,#Host,#Human,#Male
141241,"Achromobacter denitrificans","CCUG 366, LMG 3459, LMG 3342","Human pleural fluid",Denmark,Europe,"#Host Body-Site","#Oral cavity and airways",
141241,,,,,,#Infection,#Patient,
141241,,,,,,"#Host Body Product","#Oral cavity and Airways","#Pleural fluid"
141241,,,,,,#Host,#Human,
141246,"Achromobacter denitrificans","CCUG 379 A","Human urine,48-yr-old woman",Sweden,Europe,#Infection,#Patient,
141246,,,,,,"#Host Body Product",#Fluids,#Urine
141246,,,,,,#Host,#Human,#Female
141415,"Achromobacter denitrificans","CCUG 1608 A","Human ear discharge",Sweden,Europe,#Infection,#Patient,
141415,,,,,,"#Host Body-Site",#Organ,#Ear
141415,,,,,,#Host,#Human,
141496,"Achromobacter denitrificans","CCUG 2368","Human wound",Sweden,Europe,"#Host Body-Site",#Other,#Wound
141496,,,,,,#Host,#Human,
141589,"Achromobacter denitrificans","CCUG 3353, IAM 12556, JCM 20635, LMG 3412, NCIMB 9387","Soil or water using allo-isocitrate as sole carbon source###Soil or water using Ls-alloisocitrate",,,#Environmental,#Terrestrial,#Soil
141589,,,,,,#Environmental,#Terrestrial,#Soil
143451,"Achromobacter denitrificans","CCUG 19225","Industrial cooling fluid",Sweden,Europe,#Engineered,#Industrial,"#Cooling tower"
145806,"Achromobacter denitrificans","CCUG 29644","Human blood,56-yr-old man",Sweden,Europe,#Infection,#Patient,
145806,,,,,,"#Host Body Product",#Fluids,#Blood
145806,,,,,,#Host,#Human,#Male
147886,"Achromobacter denitrificans","CCUG 34433","Human lung",Norway,Europe,"#Host Body-Site","#Oral cavity and airways",#Lung
147886,,,,,,#Host,#Human,
152884,"Achromobacter denitrificans","CCUG 47876","Human cerebrospinal fluid,traumatic skull op.",Sweden,Europe,#Infection,#Patient,
152884,,,,,,"#Host Body Product",#Fluids,"#Cerebrospinal fluid"
152884,,,,,,#Host,#Human,
154536,"Achromobacter denitrificans","CCUG 54280","Human sputum,20-yr-old woman",Sweden,Europe,#Infection,#Patient,
154536,,,,,,"#Host Body Product",#Fluids,#Sputum
154536,,,,,,#Host,#Human,#Female
156250,"Achromobacter denitrificans","CCUG 60861","Human sputum,6?-yr-old patient,cystic fibrosis",Sweden,Europe,#Host,#Human,#Child
156250,,,,,,#Infection,#Patient,
156250,,,,,,#Infection,#Disease,"#Cystic fibrosis"
156250,,,,,,"#Host Body Product",#Fluids,#Sputum
156250,,,,,,#Host,#Human,
156464,"Achromobacter denitrificans","CCUG 61950, LMG 26680","Human sputum,cystic fibrosis",Belgium,Europe,"#Host Body Product",#Fluids,#Sputum
156464,,,,,,#Infection,#Patient,
156464,,,,,,#Host,#Human,
156464,,,,,,#Infection,#Disease,"#Cystic fibrosis"
162975,"Achromobacter denitrificans","JCM 20641, IAM 12563, NCIMB 10771","Sewage, Telling Sewage works","United Kingdom",Europe,,,
134918,"Achromobacter dolens","CIP 110711, LMG 26840, CCUG 62421, DSM 115983","Human, Sputum###human sputum, non-CF patient","United States of America###USA","North America",#Infection,#Patient,
134918,,,,,,#Host,#Human,
134918,,,,,,"#Host Body Product",#Fluids,#Sputum
134918,,,,,,#Infection,#Patient,
134918,,,,,,#Host,#Human,
